proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
4412,ctrails,number,test,7,8,Correct,750,48344
4412,ctrails,number,test,8,9,Correct,1080,48344
4412,ctrails,number,test,9,10,Correct,1021,48344
4412,ctrails,number,test,10,11,Correct,1751,48344
4412,ctrails,number,test,11,12,Correct,850,48344
4412,ctrails,number,test,12,13,Correct,3590,48344
4412,ctrails,number,test,13,14,Correct,3580,48344
4412,ctrails,number,test,14,15,Correct,590,48344
4412,ctrails,number,test,15,16,Correct,1300,48344
4412,ctrails,number,test,16,17,Correct,690,48344
4412,ctrails,number,test,17,18,Correct,2000,48344
4412,ctrails,number,test,18,19,Correct,2550,48344
4412,ctrails,number,test,19,20,Correct,970,48344
4412,ctrails,number,test,20,21,Correct,1051,48344
4412,ctrails,number,test,21,22,Correct,3260,48344
4412,ctrails,number,test,22,23,Correct,6350,48344
4412,ctrails,number,test,23,24,Correct,2690,48344
4412,ctrails,number,test,24,25,Correct,870,48344
4412,ctrails,letter,practice,0,a,Correct,1660,9385
4412,ctrails,letter,practice,1,b,Correct,1050,9385
4412,ctrails,letter,practice,2,c,Correct,1050,9385
4412,ctrails,letter,practice,3,d,Correct,1130,9385
4412,ctrails,letter,practice,4,e,Correct,1750,9385
4412,ctrails,letter,practice,5,f,Correct,840,9385
4412,ctrails,letter,practice,6,g,Correct,970,9385
4412,ctrails,letter,practice,7,h,Correct,890,9385
4412,ctrails,letter,test,0,a,Correct,3190,45211
4412,ctrails,letter,test,1,b,Correct,3400,45211
4412,ctrails,letter,test,2,c,Correct,2590,45211
4412,ctrails,letter,test,3,d,Correct,2200,45211
4412,ctrails,letter,test,4,e,Correct,1190,45211
4412,ctrails,letter,test,5,f,Correct,821,45211
4412,ctrails,letter,test,6,g,Correct,940,45211
4412,ctrails,letter,test,7,h,Correct,1950,45211
4412,ctrails,letter,test,8,i,Correct,1440,45211
4412,ctrails,letter,test,9,j,Correct,760,45211
4412,ctrails,letter,test,10,k,Correct,1530,45211
4412,ctrails,letter,test,11,l,Correct,1920,45211
4412,ctrails,letter,test,12,o,Incorrect,1140,45211
4412,ctrails,letter,test,13,m,Correct,7241,45211
4412,ctrails,letter,test,14,n,Correct,1290,45211
4412,ctrails,letter,test,15,o,Correct,640,45211
4412,ctrails,letter,test,16,p,Correct,3250,45211
4412,ctrails,letter,test,17,q,Correct,1420,45211
4412,ctrails,letter,test,18,r,Correct,750,45211
4412,ctrails,letter,test,19,s,Correct,830,45211
4412,ctrails,letter,test,20,t,Correct,810,45211
4412,ctrails,letter,test,21,u,Correct,780,45211
4412,ctrails,letter,test,22,v,Correct,1150,45211
4412,ctrails,letter,test,23,w,Correct,2200,45211
4412,ctrails,letter,test,24,x,Correct,890,45211
4412,ctrails,letter,test,25,y,Correct,770,45211
4412,ctrails,number-letter,practice,0,1,Correct,1650,16518
4412,ctrails,number-letter,practice,1,2,Incorrect,1380,16518
4412,ctrails,number-letter,practice,2,a,Correct,4071,16518
4412,ctrails,number-letter,practice,3,2,Correct,1230,16518
4412,ctrails,number-letter,practice,4,b,Correct,1800,16518
4412,ctrails,number-letter,practice,5,3,Correct,1480,16518
4412,ctrails,number-letter,practice,6,d,Incorrect,1280,16518
4412,ctrails,number-letter,practice,7,c,Correct,970,16518
4412,ctrails,number-letter,practice,8,4,Correct,1810,16518
4412,ctrails,number-letter,practice,9,d,Correct,800,16518
4412,ctrails,number-letter,test,0,1,Correct,3680,69507
4412,ctrails,number-letter,test,1,a,Correct,1010,69507
4412,ctrails,number-letter,test,2,2,Correct,1150,69507
4412,ctrails,number-letter,test,3,b,Correct,2880,69507
4412,ctrails,number-letter,test,4,3,Correct,1720,69507
4412,ctrails,number-letter,test,5,c,Correct,2050,69507
4412,ctrails,number-letter,test,6,4,Correct,1130,69507
4412,ctrails,number-letter,test,7,d,Correct,4501,69507
4412,ctrails,number-letter,test,8,5,Correct,2540,69507
4412,ctrails,number-letter,test,9,e,Correct,1190,69507
4412,ctrails,number-letter,test,10,6,Correct,2090,69507
4412,ctrails,number-letter,test,11,f,Correct,1400,69507
4412,ctrails,number-letter,test,12,7,Correct,3890,69507
4412,ctrails,number-letter,test,13,g,Correct,6611,69507
4412,ctrails,number-letter,test,14,8,Correct,3600,69507
4412,ctrails,number-letter,test,15,h,Correct,460,69507
4412,ctrails,number-letter,test,16,9,Correct,2560,69507
4412,ctrails,number-letter,test,17,i,Correct,4221,69507
4412,ctrails,number-letter,test,18,10,Correct,3610,69507
4412,ctrails,number-letter,test,19,j,Correct,1840,69507
4412,ctrails,number-letter,test,20,11,Correct,3340,69507
4412,ctrails,number-letter,test,21,k,Correct,1120,69507
4412,ctrails,number-letter,test,22,13,Incorrect,2230,69507
4412,ctrails,number-letter,test,23,12,Correct,3630,69507
4412,ctrails,number-letter,test,24,l,Correct,1221,69507
4412,ctrails,number-letter,test,25,13,Correct,2130,69507
4413,ctrails,number,practice,0,1,Correct,84115,147773
4413,ctrails,number,practice,1,2,Correct,8270,147773
4413,ctrails,number,practice,2,3,Correct,6050,147773
4413,ctrails,number,practice,3,4,Correct,3571,147773
4413,ctrails,number,practice,4,5,Correct,15741,147773
4413,ctrails,number,practice,5,6,Correct,2551,147773
4413,ctrails,number,practice,6,7,Correct,5100,147773
4413,ctrails,number,practice,7,8,Correct,5230,147773
4413,ctrails,number,test,0,1,Correct,4411,356453
4413,ctrails,number,test,1,2,Correct,830,356453
4413,ctrails,number,test,2,3,Correct,9010,356453
4413,ctrails,number,test,3,4,Correct,10601,356453
4413,ctrails,number,test,4,5,Correct,6170,356453
4413,ctrails,number,test,5,6,Correct,8441,356453
4413,ctrails,number,test,6,7,Correct,6140,356453
4413,ctrails,number,test,7,8,Correct,4340,356453
4413,ctrails,number,test,8,9,Correct,7321,356453
4413,ctrails,number,test,9,10,Correct,7490,356453
4413,ctrails,number,test,10,11,Correct,4251,356453
4413,ctrails,number,test,11,12,Correct,16341,356453
4413,ctrails,number,test,12,13,Correct,12160,356453
4413,ctrails,number,test,13,14,Correct,14061,356453
4413,ctrails,number,test,14,15,Correct,4960,356453
4413,ctrails,number,test,15,16,Correct,3931,356453
4413,ctrails,number,test,16,17,Correct,13410,356453
4413,ctrails,number,test,17,18,Correct,6821,356453
4413,ctrails,number,test,18,19,Correct,9070,356453
4413,ctrails,number,test,19,20,Correct,8461,356453
4413,ctrails,number,test,20,21,Correct,4180,356453
4413,ctrails,number,test,21,13,Incorrect,980,356453
4413,ctrails,number,test,22,22,Correct,2290,356453
4413,ctrails,number,test,23,23,Correct,6170,356453
4413,ctrails,number,test,24,24,Correct,7241,356453
4413,ctrails,number,test,25,25,Correct,19761,356453
4413,ctrails,letter,practice,0,a,Correct,4680,96761
4413,ctrails,letter,practice,1,b,Correct,5631,96761
4413,ctrails,letter,practice,2,c,Correct,5800,96761
4413,ctrails,letter,practice,3,d,Correct,8130,96761
4413,ctrails,letter,practice,4,e,Correct,8571,96761
4413,ctrails,letter,practice,5,f,Correct,6180,96761
4413,ctrails,letter,practice,6,g,Correct,27922,96761
4413,ctrails,letter,practice,7,h,Correct,14191,96761
4413,ctrails,letter,test,0,a,Correct,24441,639833
4413,ctrails,letter,test,1,b,Correct,10421,639833
4413,ctrails,letter,test,2,c,Correct,1440,639833
4413,ctrails,letter,test,3,d,Correct,35432,639833
4413,ctrails,letter,test,4,e,Correct,44072,639833
4413,ctrails,letter,test,5,f,Correct,6381,639833
4413,ctrails,letter,test,6,g,Correct,10450,639833
4413,ctrails,letter,test,7,h,Correct,3860,639833
4413,ctrails,letter,test,8,i,Correct,92226,639833
4413,ctrails,letter,test,9,j,Correct,13110,639833
4413,ctrails,letter,test,10,k,Correct,15691,639833
4413,ctrails,letter,test,11,l,Correct,121427,639833
4413,ctrails,letter,test,12,m,Correct,10541,639833
4413,ctrails,letter,test,13,n,Correct,13361,639833
4413,ctrails,letter,test,14,o,Correct,11410,639833
4413,ctrails,letter,test,15,p,Correct,9131,639833
4413,ctrails,letter,test,16,q,Correct,19191,639833
4413,ctrails,letter,test,17,r,Correct,8350,639833
4413,ctrails,letter,test,18,s,Correct,5081,639833
4413,ctrails,letter,test,19,t,Correct,3310,639833
4413,ctrails,letter,test,20,u,Correct,5391,639833
4413,ctrails,letter,test,21,v,Correct,6740,639833
4413,ctrails,letter,test,22,w,Correct,11581,639833
4413,ctrails,letter,test,23,x,Correct,76334,639833
4413,ctrails,letter,test,24,y,Correct,12060,639833
4413,ctrails,number-letter,practice,0,1,Correct,15761,79750
4413,ctrails,number-letter,practice,1,a,Correct,10331,79750
4413,ctrails,number-letter,practice,2,2,Correct,7970,79750
4413,ctrails,number-letter,practice,3,b,Correct,5681,79750
4413,ctrails,number-letter,practice,4,3,Correct,17031,79750
4413,ctrails,number-letter,practice,5,c,Correct,7700,79750
4413,ctrails,number-letter,practice,6,4,Correct,8000,79750
4413,ctrails,number-letter,practice,7,d,Correct,7231,79750
4413,ctrails,number-letter,test,0,l,Incorrect,9660,468606
4413,ctrails,number-letter,test,1,l,Incorrect,2331,468606
4413,ctrails,number-letter,test,2,l,Incorrect,20721,468606
4413,ctrails,number-letter,test,3,l,Incorrect,16391,468606
4413,ctrails,number-letter,test,4,1,Correct,39422,468606
4413,ctrails,number-letter,test,5,a,Correct,7190,468606
4413,ctrails,number-letter,test,6,2,Correct,11101,468606
4413,ctrails,number-letter,test,7,8,Incorrect,7940,468606
4413,ctrails,number-letter,test,8,b,Correct,15981,468606
4413,ctrails,number-letter,test,9,3,Correct,11641,468606
4413,ctrails,number-letter,test,10,c,Correct,18611,468606
4413,ctrails,number-letter,test,11,4,Correct,5620,468606
4413,ctrails,number-letter,test,12,d,Correct,5621,468606
4413,ctrails,number-letter,test,13,5,Correct,10670,468606
4413,ctrails,number-letter,test,14,e,Correct,3821,468606
4413,ctrails,number-letter,test,15,6,Correct,9260,468606
4413,ctrails,number-letter,test,16,k,Incorrect,1180,468606
4413,ctrails,number-letter,test,17,f,Correct,80515,468606
4413,ctrails,number-letter,test,18,7,Correct,8740,468606
4413,ctrails,number-letter,test,19,9,Incorrect,13721,468606
4413,ctrails,number-letter,test,20,g,Correct,19341,468606
4413,ctrails,number-letter,test,21,8,Correct,18321,468606
4413,ctrails,number-letter,test,22,h,Correct,7951,468606
4413,ctrails,number-letter,test,23,9,Correct,12100,468606
4413,ctrails,number-letter,test,24,i,Correct,8091,468606
4413,ctrails,number-letter,test,25,10,Correct,14621,468606
4413,ctrails,number-letter,test,26,j,Correct,25761,468606
4413,ctrails,number-letter,test,27,11,Correct,11151,468606
4413,ctrails,number-letter,test,28,k,Correct,9330,468606
4413,ctrails,number-letter,test,29,12,Correct,6751,468606
4413,ctrails,number-letter,test,30,l,Correct,5150,468606
4413,ctrails,number-letter,test,31,13,Correct,12121,468606
4414,ctrails,number,practice,0,1,Correct,3750,9857
4414,ctrails,number,practice,1,2,Correct,1080,9857
4414,ctrails,number,practice,2,3,Correct,851,9857
4414,ctrails,number,practice,3,4,Correct,810,9857
4414,ctrails,number,practice,4,5,Correct,630,9857
4414,ctrails,number,practice,5,6,Correct,910,9857
4414,ctrails,number,practice,6,7,Correct,750,9857
4414,ctrails,number,practice,7,8,Correct,1030,9857
4414,ctrails,number,test,0,1,Correct,2370,44002
4414,ctrails,number,test,1,2,Correct,2331,44002
4414,ctrails,number,test,2,3,Correct,2220,44002
4414,ctrails,number,test,3,4,Correct,5940,44002
4414,ctrails,number,test,4,5,Correct,1290,44002
4414,ctrails,number,test,5,6,Correct,3080,44002
4414,ctrails,number,test,6,7,Correct,1810,44002
4414,ctrails,number,test,7,8,Correct,730,44002
4414,ctrails,number,test,8,9,Correct,1001,44002
4414,ctrails,number,test,9,10,Correct,1300,44002
4414,ctrails,number,test,10,11,Correct,1000,44002
4414,ctrails,number,test,11,12,Correct,530,44002
4414,ctrails,number,test,12,13,Correct,1550,44002
4414,ctrails,number,test,13,14,Correct,2340,44002
4414,ctrails,number,test,14,15,Correct,580,44002
4414,ctrails,number,test,15,16,Correct,1190,44002
4414,ctrails,number,test,16,17,Correct,990,44002
4414,ctrails,number,test,17,18,Correct,2370,44002
4414,ctrails,number,test,18,19,Correct,740,44002
4414,ctrails,number,test,19,20,Correct,3440,44002
4414,ctrails,number,test,20,21,Correct,1451,44002
4414,ctrails,number,test,21,22,Correct,880,44002
4414,ctrails,number,test,22,23,Correct,1700,44002
4414,ctrails,number,test,23,24,Correct,1230,44002
4414,ctrails,number,test,24,25,Correct,900,44002
4414,ctrails,letter,practice,0,a,Correct,870,9966
4414,ctrails,letter,practice,1,b,Correct,1130,9966
4414,ctrails,letter,practice,2,c,Correct,780,9966
4414,ctrails,letter,practice,3,d,Correct,920,9966
4414,ctrails,letter,practice,4,e,Correct,820,9966
4414,ctrails,letter,practice,5,f,Correct,790,9966
4414,ctrails,letter,practice,6,g,Correct,690,9966
4414,ctrails,letter,practice,7,h,Correct,1610,9966
4414,ctrails,letter,test,0,a,Correct,3470,43896
4414,ctrails,letter,test,1,b,Correct,2190,43896
4414,ctrails,letter,test,2,c,Correct,1490,43896
4414,ctrails,letter,test,3,d,Correct,1190,43896
4414,ctrails,letter,test,4,e,Correct,1040,43896
4414,ctrails,letter,test,5,f,Correct,850,43896
4414,ctrails,letter,test,6,g,Correct,910,43896
4414,ctrails,letter,test,7,h,Correct,3901,43896
4414,ctrails,letter,test,8,i,Correct,1580,43896
4414,ctrails,letter,test,9,j,Correct,1110,43896
4414,ctrails,letter,test,10,k,Correct,1140,43896
4414,ctrails,letter,test,11,l,Correct,1370,43896
4414,ctrails,letter,test,12,o,Incorrect,3400,43896
4414,ctrails,letter,test,13,m,Correct,3280,43896
4414,ctrails,letter,test,14,n,Correct,790,43896
4414,ctrails,letter,test,15,o,Correct,931,43896
4414,ctrails,letter,test,16,p,Correct,1170,43896
4414,ctrails,letter,test,17,q,Correct,1060,43896
4414,ctrails,letter,test,18,r,Correct,1350,43896
4414,ctrails,letter,test,19,s,Correct,780,43896
4414,ctrails,letter,test,20,t,Correct,790,43896
4414,ctrails,letter,test,21,u,Correct,910,43896
4414,ctrails,letter,test,22,v,Correct,1230,43896
4414,ctrails,letter,test,23,w,Correct,1510,43896
4414,ctrails,letter,test,24,x,Correct,1090,43896
4414,ctrails,letter,test,25,y,Correct,1140,43896
4414,ctrails,number-letter,practice,0,1,Correct,2220,14737
4414,ctrails,number-letter,practice,1,a,Correct,1360,14737
4414,ctrails,number-letter,practice,2,2,Correct,2720,14737
4414,ctrails,number-letter,practice,3,b,Correct,1050,14737
4414,ctrails,number-letter,practice,4,3,Correct,850,14737
4414,ctrails,number-letter,practice,5,c,Correct,1050,14737
4414,ctrails,number-letter,practice,6,d,Incorrect,710,14737
4414,ctrails,number-letter,practice,7,4,Correct,2870,14737
4414,ctrails,number-letter,practice,8,d,Correct,760,14737
4414,ctrails,number-letter,test,0,1,Correct,3931,63860
4414,ctrails,number-letter,test,1,a,Correct,1090,63860
4414,ctrails,number-letter,test,2,2,Correct,1600,63860
4414,ctrails,number-letter,test,3,b,Correct,2550,63860
4414,ctrails,number-letter,test,4,3,Correct,1830,63860
4414,ctrails,number-letter,test,5,c,Correct,1280,63860
4414,ctrails,number-letter,test,6,4,Correct,1650,63860
4414,ctrails,number-letter,test,7,d,Correct,2600,63860
4414,ctrails,number-letter,test,8,5,Correct,3001,63860
4414,ctrails,number-letter,test,9,e,Correct,620,63860
4414,ctrails,number-letter,test,10,6,Correct,2780,63860
4414,ctrails,number-letter,test,11,f,Correct,1730,63860
4414,ctrails,number-letter,test,12,7,Correct,2730,63860
4414,ctrails,number-letter,test,13,g,Correct,3000,63860
4414,ctrails,number-letter,test,14,8,Correct,580,63860
4414,ctrails,number-letter,test,15,h,Correct,1000,63860
4414,ctrails,number-letter,test,16,9,Correct,5821,63860
4414,ctrails,number-letter,test,17,i,Correct,2310,63860
4414,ctrails,number-letter,test,18,10,Correct,450,63860
4414,ctrails,number-letter,test,19,j,Correct,2040,63860
4414,ctrails,number-letter,test,20,11,Correct,3720,63860
4414,ctrails,number-letter,test,21,k,Correct,6911,63860
4414,ctrails,number-letter,test,22,12,Correct,2950,63860
4414,ctrails,number-letter,test,23,l,Correct,1410,63860
4414,ctrails,number-letter,test,24,13,Correct,570,63860
4415,ctrails,number,practice,0,1,Correct,3130,9346
4415,ctrails,number,practice,1,2,Correct,1510,9346
4415,ctrails,number,practice,2,3,Correct,1090,9346
4415,ctrails,number,practice,3,4,Correct,640,9346
4415,ctrails,number,practice,4,5,Correct,520,9346
4415,ctrails,number,practice,5,6,Correct,840,9346
4415,ctrails,number,practice,6,7,Correct,720,9346
4415,ctrails,number,practice,7,8,Correct,850,9346
4415,ctrails,number,test,0,1,Correct,1870,25169
4415,ctrails,number,test,1,2,Correct,1020,25169
4415,ctrails,number,test,2,3,Correct,1230,25169
4415,ctrails,number,test,3,4,Correct,1510,25169
4415,ctrails,number,test,4,5,Correct,810,25169
4415,ctrails,number,test,5,6,Correct,760,25169
4415,ctrails,number,test,6,7,Correct,780,25169
4415,ctrails,number,test,7,8,Correct,690,25169
4415,ctrails,number,test,8,9,Correct,1290,25169
4415,ctrails,number,test,9,10,Correct,850,25169
4415,ctrails,number,test,10,11,Correct,730,25169
4415,ctrails,number,test,11,12,Correct,700,25169
4415,ctrails,number,test,12,13,Correct,790,25169
4415,ctrails,number,test,13,14,Correct,641,25169
4415,ctrails,number,test,14,15,Correct,720,25169
4415,ctrails,number,test,15,16,Correct,980,25169
4415,ctrails,number,test,16,17,Correct,840,25169
4415,ctrails,number,test,17,18,Correct,890,25169
4415,ctrails,number,test,18,19,Correct,1600,25169
4415,ctrails,number,test,19,20,Correct,660,25169
4415,ctrails,number,test,20,21,Correct,690,25169
4415,ctrails,number,test,21,22,Correct,2150,25169
4415,ctrails,number,test,22,23,Correct,1120,25169
4415,ctrails,number,test,23,24,Correct,860,25169
4415,ctrails,number,test,24,25,Correct,860,25169
4415,ctrails,letter,practice,0,a,Correct,1791,7697
4415,ctrails,letter,practice,1,b,Correct,750,7697
4415,ctrails,letter,practice,2,c,Correct,750,7697
4415,ctrails,letter,practice,3,d,Correct,890,7697
4415,ctrails,letter,practice,4,e,Correct,990,7697
4415,ctrails,letter,practice,5,f,Correct,670,7697
4415,ctrails,letter,practice,6,g,Correct,910,7697
4415,ctrails,letter,practice,7,h,Correct,900,7697
4415,ctrails,letter,test,0,a,Correct,3131,26618
4415,ctrails,letter,test,1,b,Correct,1830,26618
4415,ctrails,letter,test,2,c,Correct,1020,26618
4415,ctrails,letter,test,3,d,Correct,1840,26618
4415,ctrails,letter,test,4,e,Correct,600,26618
4415,ctrails,letter,test,5,f,Correct,640,26618
4415,ctrails,letter,test,6,g,Correct,730,26618
4415,ctrails,letter,test,7,h,Correct,2280,26618
4415,ctrails,letter,test,8,i,Correct,1030,26618
4415,ctrails,letter,test,9,j,Correct,670,26618
4415,ctrails,letter,test,10,k,Correct,1870,26618
4415,ctrails,letter,test,11,l,Correct,740,26618
4415,ctrails,letter,test,12,m,Correct,870,26618
4415,ctrails,letter,test,13,n,Correct,1071,26618
4415,ctrails,letter,test,14,o,Correct,550,26618
4415,ctrails,letter,test,15,p,Correct,1870,26618
4415,ctrails,letter,test,16,q,Correct,820,26618
4415,ctrails,letter,test,17,r,Correct,390,26618
4415,ctrails,letter,test,18,s,Correct,570,26618
4415,ctrails,letter,test,19,t,Correct,590,26618
4415,ctrails,letter,test,20,u,Correct,460,26618
4415,ctrails,letter,test,21,v,Correct,460,26618
4415,ctrails,letter,test,22,w,Correct,390,26618
4415,ctrails,letter,test,23,x,Correct,690,26618
4415,ctrails,letter,test,24,y,Correct,1380,26618
4415,ctrails,number-letter,practice,0,1,Correct,2491,9146
4415,ctrails,number-letter,practice,1,a,Correct,730,9146
4415,ctrails,number-letter,practice,2,2,Correct,1740,9146
4415,ctrails,number-letter,practice,3,b,Correct,810,9146
4415,ctrails,number-letter,practice,4,3,Correct,980,9146
4415,ctrails,number-letter,practice,5,c,Correct,690,9146
4415,ctrails,number-letter,practice,6,4,Correct,720,9146
4415,ctrails,number-letter,practice,7,d,Correct,940,9146
4415,ctrails,number-letter,test,0,1,Correct,3751,47000
4415,ctrails,number-letter,test,1,a,Correct,700,47000
4415,ctrails,number-letter,test,2,2,Correct,790,47000
4415,ctrails,number-letter,test,3,b,Correct,3820,47000
4415,ctrails,number-letter,test,4,3,Correct,910,47000
4415,ctrails,number-letter,test,5,c,Correct,920,47000
4415,ctrails,number-letter,test,6,4,Correct,1010,47000
4415,ctrails,number-letter,test,7,d,Correct,900,47000
4415,ctrails,number-letter,test,8,5,Correct,1870,47000
4415,ctrails,number-letter,test,9,e,Correct,1210,47000
4415,ctrails,number-letter,test,10,6,Correct,2550,47000
4415,ctrails,number-letter,test,11,f,Correct,3051,47000
4415,ctrails,number-letter,test,12,7,Correct,2260,47000
4415,ctrails,number-letter,test,13,g,Correct,3520,47000
4415,ctrails,number-letter,test,14,8,Correct,1220,47000
4415,ctrails,number-letter,test,15,h,Correct,1070,47000
4415,ctrails,number-letter,test,16,9,Correct,2540,47000
4415,ctrails,number-letter,test,17,i,Correct,980,47000
4415,ctrails,number-letter,test,18,10,Correct,1880,47000
4415,ctrails,number-letter,test,19,j,Correct,1140,47000
4415,ctrails,number-letter,test,20,11,Correct,2521,47000
4415,ctrails,number-letter,test,21,k,Correct,1700,47000
4415,ctrails,number-letter,test,22,12,Correct,3450,47000
4415,ctrails,number-letter,test,23,l,Correct,1530,47000
4415,ctrails,number-letter,test,24,13,Correct,1580,47000
4416,ctrails,number,practice,0,1,Correct,5430,10751
4416,ctrails,number,practice,1,2,Correct,900,10751
4416,ctrails,number,practice,2,3,Correct,990,10751
4416,ctrails,number,practice,3,4,Correct,550,10751
4416,ctrails,number,practice,4,5,Correct,520,10751
4416,ctrails,number,practice,5,6,Correct,720,10751
4416,ctrails,number,practice,6,7,Correct,691,10751
4416,ctrails,number,practice,7,8,Correct,910,10751
4416,ctrails,number,test,0,1,Correct,2370,26772
4416,ctrails,number,test,1,2,Correct,2960,26772
4416,ctrails,number,test,2,3,Correct,1180,26772
4416,ctrails,number,test,3,4,Correct,950,26772
4416,ctrails,number,test,4,5,Correct,840,26772
4416,ctrails,number,test,5,6,Correct,661,26772
4416,ctrails,number,test,6,7,Correct,1080,26772
4416,ctrails,number,test,7,8,Correct,610,26772
4416,ctrails,number,test,8,9,Correct,860,26772
4416,ctrails,number,test,9,10,Correct,1010,26772
4416,ctrails,number,test,10,11,Correct,960,26772
4416,ctrails,number,test,11,12,Correct,780,26772
4416,ctrails,number,test,12,13,Correct,770,26772
4416,ctrails,number,test,13,14,Correct,430,26772
4416,ctrails,number,test,14,15,Correct,450,26772
4416,ctrails,number,test,15,16,Correct,850,26772
4416,ctrails,number,test,16,17,Correct,980,26772
4416,ctrails,number,test,17,18,Correct,790,26772
4416,ctrails,number,test,18,19,Correct,540,26772
4416,ctrails,number,test,19,20,Correct,1230,26772
4416,ctrails,number,test,20,21,Correct,730,26772
4416,ctrails,number,test,21,22,Correct,1600,26772
4416,ctrails,number,test,22,23,Correct,680,26772
4416,ctrails,number,test,23,24,Correct,2650,26772
4416,ctrails,number,test,24,25,Correct,691,26772
4416,ctrails,letter,practice,0,a,Correct,1150,5934
4416,ctrails,letter,practice,1,b,Correct,590,5934
4416,ctrails,letter,practice,2,c,Correct,640,5934
4416,ctrails,letter,practice,3,d,Correct,730,5934
4416,ctrails,letter,practice,4,e,Correct,670,5934
4416,ctrails,letter,practice,5,f,Correct,620,5934
4416,ctrails,letter,practice,6,g,Correct,710,5934
4416,ctrails,letter,practice,7,h,Correct,780,5934
4416,ctrails,letter,test,0,a,Correct,2531,35039
4416,ctrails,letter,test,1,b,Correct,700,35039
4416,ctrails,letter,test,2,c,Correct,1940,35039
4416,ctrails,letter,test,3,d,Correct,1130,35039
4416,ctrails,letter,test,4,e,Correct,610,35039
4416,ctrails,letter,test,5,f,Correct,490,35039
4416,ctrails,letter,test,6,g,Correct,711,35039
4416,ctrails,letter,test,7,h,Correct,2230,35039
4416,ctrails,letter,test,8,i,Correct,710,35039
4416,ctrails,letter,test,9,j,Correct,2100,35039
4416,ctrails,letter,test,10,k,Correct,2680,35039
4416,ctrails,letter,test,11,l,Correct,880,35039
4416,ctrails,letter,test,12,m,Correct,580,35039
4416,ctrails,letter,test,13,n,Correct,1431,35039
4416,ctrails,letter,test,14,o,Correct,610,35039
4416,ctrails,letter,test,15,p,Correct,3470,35039
4416,ctrails,letter,test,16,q,Correct,1040,35039
4416,ctrails,letter,test,17,r,Correct,350,35039
4416,ctrails,letter,test,18,s,Correct,570,35039
4416,ctrails,letter,test,19,t,Correct,4050,35039
4416,ctrails,letter,test,20,u,Correct,590,35039
4416,ctrails,letter,test,21,v,Correct,790,35039
4416,ctrails,letter,test,22,w,Correct,490,35039
4416,ctrails,letter,test,23,x,Correct,2930,35039
4416,ctrails,letter,test,24,y,Correct,1310,35039
4416,ctrails,number-letter,practice,0,a,Incorrect,3900,13053
4416,ctrails,number-letter,practice,1,1,Correct,1540,13053
4416,ctrails,number-letter,practice,2,a,Correct,700,13053
4416,ctrails,number-letter,practice,3,2,Correct,730,13053
4416,ctrails,number-letter,practice,4,b,Correct,830,13053
4416,ctrails,number-letter,practice,5,3,Correct,1220,13053
4416,ctrails,number-letter,practice,6,c,Correct,2040,13053
4416,ctrails,number-letter,practice,7,4,Correct,1440,13053
4416,ctrails,number-letter,practice,8,d,Correct,610,13053
4416,ctrails,number-letter,test,0,1,Correct,5540,93330
4416,ctrails,number-letter,test,1,a,Correct,700,93330
4416,ctrails,number-letter,test,2,2,Correct,890,93330
4416,ctrails,number-letter,test,3,b,Correct,2990,93330
4416,ctrails,number-letter,test,4,3,Correct,760,93330
4416,ctrails,number-letter,test,5,c,Correct,2741,93330
4416,ctrails,number-letter,test,6,4,Correct,1110,93330
4416,ctrails,number-letter,test,7,d,Correct,610,93330
4416,ctrails,number-letter,test,8,5,Correct,1250,93330
4416,ctrails,number-letter,test,9,e,Correct,410,93330
4416,ctrails,number-letter,test,10,6,Correct,5051,93330
4416,ctrails,number-letter,test,11,f,Correct,1740,93330
4416,ctrails,number-letter,test,12,7,Correct,1520,93330
4416,ctrails,number-letter,test,13,g,Correct,27002,93330
4416,ctrails,number-letter,test,14,8,Correct,4770,93330
4416,ctrails,number-letter,test,15,h,Correct,1420,93330
4416,ctrails,number-letter,test,16,9,Correct,2910,93330
4416,ctrails,number-letter,test,17,i,Correct,760,93330
4416,ctrails,number-letter,test,18,10,Correct,2711,93330
4416,ctrails,number-letter,test,19,l,Incorrect,830,93330
4416,ctrails,number-letter,test,20,j,Correct,6510,93330
4416,ctrails,number-letter,test,21,11,Correct,3680,93330
4416,ctrails,number-letter,test,22,l,Incorrect,2360,93330
4416,ctrails,number-letter,test,23,k,Correct,2060,93330
4416,ctrails,number-letter,test,24,13,Incorrect,8601,93330
4416,ctrails,number-letter,test,25,12,Correct,1590,93330
4416,ctrails,number-letter,test,26,l,Correct,1070,93330
4416,ctrails,number-letter,test,27,13,Correct,1630,93330
4417,ctrails,number,practice,0,1,Correct,5830,13106
4417,ctrails,number,practice,1,2,Correct,1080,13106
4417,ctrails,number,practice,2,3,Correct,780,13106
4417,ctrails,number,practice,3,4,Correct,1350,13106
4417,ctrails,number,practice,4,5,Correct,840,13106
4417,ctrails,number,practice,5,6,Correct,1480,13106
4417,ctrails,number,practice,6,7,Correct,780,13106
4417,ctrails,number,practice,7,8,Correct,920,13106
4417,ctrails,number,test,0,1,Correct,3170,46301
4417,ctrails,number,test,1,2,Correct,1630,46301
4417,ctrails,number,test,2,3,Correct,1070,46301
4417,ctrails,number,test,3,4,Correct,1100,46301
